3151595301, 3151595302, 20.644, 6.193
3151595304, 3151595306, 41.365, 6.205
3151595304, 6053250491, 0, 0
6053250491, 3151595304, 0, 0
3151595306, 3151595304, 41.365, 16.546
3151595306, 5749496751, 21.22, 3.183
3151595303, 8773770, 8.662, 3.465
3151595303, 6053250491, 2.122, 0.318
6053250491, 3151595303, 2.122, 0.849
5749496751, 3151595306, 21.22, 8.488
8773771, 8773772, 13.883, 1.785
8773771, 5749496751, 15.537, 6.215
8773772, 2819135324, 35.351, 10.605
8773772, 8773771, 13.883, 5.553
2819135324, 2819135325, 10.267, 3.08
2819135326, 1129775966, 6.89, 2.067
8773780, 5874331960, 2.861, 0.412
10133169149, 2817794627, 30.739, 6.916
2819135325, 2819135326, 8.275, 2.482
5874331960, 8773780, 2.861, 0.468
2817794627, 2869399788, 18.951, 4.264
2817794627, 10133169149, 30.739, 5.27
2869399788, 3988947546, 7.61, 1.738
2869399788, 2817794627, 18.951, 3.249
10133169149, 5874331960, 84.256, 13.787
5874331960, 10133169149, 84.256, 12.133
3988947546, 2869399788, 7.61, 1.314
8773779, 8773778, 7.255, 2.358
5749496751, 8773771, 15.537, 1.998
3988947546, 489648835, 0, 0
489648835, 3988947546, 0, 0
8773784, 5874331438, 15.874, 4.762
8773778, 2819135367, 7.722, 3.089
5874331438, 8773783, 14.501, 4.35
8773783, 8773782, 104.228, 22.072
5874331438, 8773784, 15.874, 5.195
2819135367, 1129776020, 8.452, 3.381
8773782, 8773783, 104.228, 19.748
2242687088, 8773782, 13.221, 2.505
2242687088, 2242687091, 10.573, 2.239
8773782, 2242687088, 13.221, 2.8
8773783, 5874331438, 14.501, 4.746
2242687091, 2869399787, 49.526, 10.488
2869399787, 2242687091, 49.526, 9.384
7504660786, 2869399787, 8.605, 1.63
2869399787, 7504660786, 8.605, 1.822
2242687091, 2242687088, 10.573, 2.003
1134452011, 8773805, 11.526, 2.441
2861217921, 8773842, 10.708, 2.268
7504660786, 489648835, 5.019, 1.063
8773842, 2861217916, 15.616, 3.748
489648835, 7504660786, 5.019, 0.951
8773807, 8773830, 8.498, 2.04
8773805, 2861217921, 7.158, 1.516
8773833, 8773797, 0, 0
2861217916, 8773807, 5.722, 1.373
8773797, 8773833, 0, 0
8773797, 8773834, 13.048, 2.61
8773834, 8773797, 132.208, 27.689
2861217882, 8773834, 0, 0
2861217882, 8773835, 7.06, 1.412
8773834, 2861217882, 0, 0
8773799, 8773835, 138.176, 29.442
8773835, 2861217882, 138.196, 29.166
8773799, 8773837, 7.08, 1.416
8773835, 8773799, 7.077, 1.415
8773837, 8773800, 7.051, 1.41
8773837, 8773799, 138.174, 29.442
8773800, 8773837, 138.204, 29.335
8773800, 8773801, 4.376, 1.05
8773801, 8773800, 140.88, 29.582
8773809, 8773810, 19.618, 3.717
8773808, 8773809, 14.282, 2.706
2861217887, 2861217886, 9.196, 2.365
8773810, 2861217887, 12.451, 3.202
8773812, 8773811, 24.059, 4.559
8773811, 2861217884, 3.145, 0.596
2861217886, 8773833, 8.37, 2.152
2861217884, 8773811, 3.145, 0.755
8773811, 8773812, 24.059, 5.774
2869399789, 2869399791, 44.007, 8.338
2861217884, 8773810, 6.014, 1.139
489648835, 2869399789, 14.028, 2.658
8773810, 2861217884, 6.014, 1.443
2869399789, 489648835, 14.028, 2.971
2869399791, 2869399789, 44.007, 9.319
1638842111, 2829686028, 36.958, 6.048
1638842111, 2869399791, 47.626, 10.085
2829686028, 2869399793, 0, 0
2869399791, 1638842111, 47.626, 9.024
8773813, 2869399793, 15.795, 2.472
2869399793, 2829686028, 0, 0
2829686028, 1638842111, 36.958, 5.785
8773813, 5874332237, 10.902, 2.066
5874332237, 8773813, 10.902, 2.616
2869399793, 8773813, 15.795, 2.585
5874332237, 2869399794, 0, 0
2869399794, 5874332237, 0, 0
1133043465, 6841445394, 16.287, 8.376
8773812, 2869399794, 17.676, 4.242
1133043376, 6841445394, 43.703, 22.476
2869399794, 8773812, 17.676, 3.349
1133043376, 2871218207, 15.803, 6.321
6841445394, 1133043376, 43.703, 22.476
2871218207, 1133043376, 15.803, 6.321
2871218207, 6376826099, 15.387, 6.155
6841445394, 1133043465, 16.287, 8.376
2869399795, 6376826099, 41.879, 25.127
8773813, 2869399795, 14.932, 8.959
6376826099, 2869399795, 41.879, 25.127
2861217907, 8773825, 6.725, 1.274
8773801, 2861217902, 21.603, 4.093
2869399795, 8773813, 14.932, 8.959
6376826099, 2871218207, 15.387, 6.155
2861217909, 2861217908, 4.949, 1.485
8773828, 8773804, 9.251, 2.775
2752969336, 2752969345, 11.818, 4.727
2752969359, 6875136000, 22.83, 9.132
2752969356, 2752969359, 5.293, 2.117
2861217902, 2861217907, 11.238, 2.129
2752969345, 2752969356, 33.906, 13.562
2861217908, 8773828, 4.281, 1.284
6875136000, 2752969378, 48.227, 19.291
2752969378, 2753010242, 9.427, 3.771
8773825, 2861217909, 13.607, 4.082
2753010242, 2752969401, 15.398, 2.52
2752969401, 2752969411, 61.69, 10.095
2752969416, 2752969422, 36.629, 5.994
2752969432, 6386631345, 11.006, 4.953
2752969427, 2752969432, 0, 0
6386631345, 1133043709, 9.053, 4.074
8774403, 8774418, 17.135, 3.247
8774401, 2817774969, 9.07, 1.921
2752969411, 2752969416, 26.649, 4.361
2817774969, 8774401, 97.946, 25.709
2752969422, 2752969427, 15.583, 2.55
2817774969, 8774402, 9.118, 1.931
8774402, 2817774969, 97.898, 25.67
8774406, 11249056751, 7.175, 1.519
11249056751, 8774431, 9.297, 1.521
1306231307, 3139298299, 0, 0
3139298299, 1306231307, 0, 0
8774433, 8774434, 21.807, 3.568
8774431, 8774433, 15.26, 2.497
3137496693, 3137496699, 3.215, 0.772
3137496699, 3137496693, 76.914, 24.29
3137496704, 3137496699, 73.723, 23.119
3137496704, 1306231316, 0, 0
1306231316, 3137496704, 0, 0
11025357855, 8774682, 7.099, 1.503
3137496699, 3137496704, 6.407, 1.538
3137496693, 3139298299, 73.689, 22.744
8774682, 440667370, 8.317, 1.761
3139298299, 3137496693, 6.44, 1.546
2817536606, 3139298236, 7.21, 1.366
440667370, 2817536606, 7.518, 1.592
3139298236, 8774683, 7.033, 1.333
8774693, 8774694, 5.661, 1.359
8774694, 8774693, 158.134, 29.941
3139298514, 8774694, 158.467, 30.517
8774694, 3139298514, 5.327, 0.872
3139298514, 1136884069, 7.119, 1.165
1136884069, 3139298514, 156.674, 30.447
8774695, 1136884069, 153.447, 29.294
8774695, 8774696, 0, 0
8774696, 1136884054, 9.058, 1.482
1136884054, 8774696, 154.736, 29.505
8774696, 8774695, 0, 0
1136884069, 8774695, 10.347, 1.693
1136884054, 1136884057, 8.403, 1.375
1136884057, 8774697, 8.29, 1.357
1136884057, 1136884054, 155.411, 30.24
8774697, 8774699, 6.977, 1.142
8774697, 1136884057, 155.525, 30.259
8774699, 8774698, 13.565, 2.22
8774698, 3139298474, 5.079, 0.831
8774707, 3139298461, 20.683, 3.384
8774699, 8774697, 156.839, 29.849
3139298474, 8774707, 6.808, 1.114
3139298461, 8774709, 7.336, 1.2
8774709, 8774710, 56.314, 9.215
8774712, 8774713, 49.774, 8.145
2752938576, 8774711, 35.471, 5.804
8774710, 2752938576, 0, 0
8774713, 8774714, 44.247, 7.24
4354776993, 8774845, 21.539, 9.692
8774711, 8774712, 40.718, 6.663
1402668323, 8774846, 21.9, 9.855
8774845, 1402668323, 23.591, 10.616
8774846, 1402668321, 11.012, 4.956
8774848, 3002636659, 8.102, 3.646
8774847, 8774848, 12.903, 5.806
3002636659, 8774849, 6.404, 2.882
1402668321, 8774847, 7.655, 3.445
8774850, 3002636657, 9.542, 1.431
8774850, 8774849, 140.77, 28.133
3002636657, 9946104473, 4.479, 0.672
8774851, 9946104473, 145.219, 28.094
9946104473, 8774851, 5.081, 0.762
3002636657, 8774850, 140.754, 29.017
9946104473, 3002636657, 145.82, 29.777
8774851, 9036199899, 0, 0
9036199899, 3002636655, 8.983, 1.115
8774844, 4354776993, 22.915, 10.312
8774849, 8774850, 9.528, 1.429
3002636653, 8774862, 8.58, 1.065
8773147, 1604236159, 40.731, 9.775
1604236159, 2665176093, 46.034, 8.722
8774861, 3002636653, 7.949, 0.987
3002636655, 8774861, 9.504, 1.18
331032795, 2665176093, 2.814, 0.533
2665176093, 331032795, 2.814, 0.533
2665176093, 1604236159, 46.034, 8.722
331032795, 331032796, 69.712, 13.209
1604236159, 8773147, 40.731, 5.865
331032796, 331032795, 69.712, 13.209
331032796, 2665176089, 17.58, 3.331
2665176089, 331032797, 16.98, 3.217
2665176089, 331032796, 17.58, 3.331
331032797, 331032798, 14.106, 2.673
2665176086, 331032798, 3.084, 0.584
331032798, 331032797, 14.106, 2.673
331032797, 2665176089, 16.98, 3.217
2665176086, 331032799, 7.45, 1.412
331032799, 2665176086, 7.45, 1.412
331032798, 2665176086, 3.084, 0.584
331032800, 331032801, 10.827, 2.051
331032799, 331032800, 10.173, 1.927
2665176068, 1604236118, 5.459, 1.034
331032800, 331032799, 10.173, 1.927
331032802, 2665176068, 7.423, 1.406
2665176068, 331032802, 7.423, 1.406
331032802, 331032801, 51.218, 9.704
331032801, 331032800, 10.827, 2.051
1604236118, 2665176068, 5.459, 1.034
1604236118, 331032803, 12.04, 2.281
331032801, 331032802, 51.218, 9.704
331032803, 1604236118, 12.04, 2.281
2665176066, 331032803, 20.713, 3.925
2665176052, 2649793252, 65.432, 12.398
2665176066, 2665176052, 44.21, 8.377
2665176052, 2665176066, 44.21, 8.377
331032803, 2665176066, 20.713, 3.925
2649793252, 331032804, 19.099, 3.619
331032804, 2649793252, 19.099, 3.619
2649793252, 2665176052, 65.432, 12.398
331032804, 1604236105, 11.246, 2.131
1604236105, 331032804, 11.246, 2.131
1604236105, 331032805, 27.987, 5.303
2649793239, 331032805, 44.881, 8.511
331032805, 1604236105, 27.987, 5.303
2649793239, 1604236103, 0, 0
331032805, 2649793239, 44.881, 8.523
331032806, 1604236103, 57.329, 15.876
1604236103, 2649793239, 0, 0
331032806, 2665176046, 9.531, 0.927
2665176046, 331032806, 9.531, 2.639
1604236103, 331032806, 57.329, 5.578
331032807, 2665176041, 11.411, 1.11
2665176046, 331032807, 11.021, 1.072
2665176041, 331032807, 11.411, 3.16
2665176039, 331032808, 27.646, 2.69
2665176039, 2665176041, 27.821, 7.704
2665176041, 2665176039, 27.821, 2.707
331032808, 2665176039, 27.646, 7.656
2665176036, 331032808, 14.74, 4.082
331032809, 331032810, 47.632, 4.634
2665176036, 331032809, 12.685, 1.234
331032809, 2665176036, 12.685, 3.513
331032807, 2665176046, 11.021, 3.052
331032810, 331032811, 15.302, 1.489
331032808, 2665176036, 14.74, 1.434
331032811, 2665176022, 6.104, 0.594
331032810, 331032809, 47.632, 13.19
331032811, 331032810, 15.302, 4.237
2665176022, 331032811, 6.104, 1.69
2665176022, 2665176024, 2.324, 0.226
2665176024, 2665176022, 2.324, 0.644
2639129987, 331032812, 6.463, 0.629
2665176024, 2639129987, 6.125, 0.596
2639129987, 2665176024, 6.125, 1.696
331032812, 2639129987, 6.463, 1.79
2665176025, 331032812, 9.384, 2.599
331032812, 2665176025, 9.384, 0.913
2665176025, 331032813, 30.669, 2.984
331032813, 2665176031, 10.095, 0.982
331032813, 2665176025, 30.669, 8.493
2665176031, 1704356748, 13.718, 1.335
2665176031, 331032813, 10.095, 2.796
2665176033, 1704356748, 55.439, 15.352
1704356748, 2665176031, 13.718, 3.799
1704356748, 2665176033, 55.439, 5.394
331032814, 2665176033, 56.683, 15.697
331032814, 2665176044, 13.314, 1.295
2665176045, 2665176044, 7.395, 2.048
2665176044, 331032814, 13.314, 3.687
2665176044, 2665176045, 7.395, 0.72
2665176045, 331032815, 2.483, 0.242
2665176033, 331032814, 56.683, 5.515
2665176043, 331032815, 8.436, 2.336
331032815, 2665176043, 8.436, 0.821
2665176043, 2665176042, 9.86, 0.959
331032815, 2665176045, 2.483, 0.688
2665176042, 2665176043, 9.86, 2.731
2665176037, 2665176042, 19.751, 5.47
331032818, 2665567449, 0, 0
2665567449, 331032818, 0, 0
331032818, 331032825, 10.643, 2.017
331032825, 590953566, 8.926, 1.691
331032825, 331032818, 121.004, 23.122
590953566, 331032825, 122.716, 24.029
2665176042, 2665176037, 19.751, 1.922
1790457205, 331032823, 124.609, 24.388
331032823, 590953566, 123.57, 24.191
1790457205, 331032819, 6.121, 1.16
590953566, 331032823, 8.073, 1.53
331032819, 1790457205, 125.527, 23.734
2665567402, 331032822, 6.12, 1.224
2665567402, 331032819, 0, 0
331032819, 2665567402, 0, 0
331032822, 2665567402, 125.528, 23.669
331032822, 331032820, 8.177, 1.635
2665567414, 331032820, 130.33, 25.437
331032820, 2665567414, 1.584, 0.081
2665567541, 331032835, 0, 0
331032835, 2665567541, 0, 0
331032823, 1790457205, 7.038, 1.334
2665567551, 633206547, 5.018, 0.785
331032835, 2665567551, 10.043, 1.572
2665567551, 331032835, 122.54, 26.64
633206547, 2665567551, 127.565, 28.009
331032820, 331032822, 123.737, 24.015
633206547, 2638958398, 5.038, 0.789
2638958398, 633206547, 127.546, 26.846
2638958398, 331032843, 5.657, 0.885
331032843, 2638958398, 126.926, 26.749
331032843, 2665567587, 5.654, 0.885
2665567587, 331032843, 126.929, 27.909
331032839, 2665567587, 126.919, 27.908
331032839, 2665567593, 5.675, 0.888
2665567593, 331032839, 126.909, 27.906
2665567593, 331032841, 5.678, 0.889
331032841, 2665567593, 126.905, 27.906
331032844, 331032841, 126.917, 26.892
2665567484, 2820564075, 49.181, 6.557
2820564075, 2665567484, 49.181, 8.431
2665567587, 331032839, 5.665, 0.887
1134717929, 1134717925, 0, 0
1134717925, 1134717929, 0, 0
1134717925, 391270257, 6.253, 1.407
391270257, 1134717925, 90.031, 24.263
1134717960, 391270255, 3.132, 0.705
391270255, 1134717952, 6.223, 1.4
1134717952, 391270255, 90.061, 25.821
1134717952, 391270273, 0, 0
1134717960, 391270257, 93.172, 28.018
331032841, 331032844, 5.667, 0.887
391270273, 1134717952, 0, 0
323998093, 1134212001, 11.044, 3.313
2836466469, 1134211935, 0, 0
1134211935, 1134211900, 8.925, 2.678
391270273, 7504660687, 0, 0
391270281, 5788116958, 0, 0
391270285, 1145265178, 21.45, 7.02
5788116958, 391270284, 42.22, 16.909
391270284, 1145265204, 27.754, 11.101
1145265204, 391270285, 24.952, 8.166
1145265178, 391270287, 27.747, 7.135
7504660687, 391270271, 21.038, 5.41
391270255, 1134717960, 93.152, 28.014
391270257, 1134717960, 3.112, 0.7
540978322, 391270288, 11.65, 2.996
391270287, 540978322, 37.681, 9.689
391270290, 1305264810, 22.183, 5.704
1134212001, 2836466469, 0, 0
1305264810, 391270291, 22.574, 5.805
391270291, 5803153531, 23.523, 6.049
391270266, 2820579921, 13.487, 2.95
391743826, 2836923833, 8.828, 2.119
2820579921, 2820579925, 10.494, 2.518
2836923833, 391743826, 8.828, 2.119
391270288, 391270290, 25.137, 6.464
2836840902, 391743802, 12.261, 2.943
2836840902, 2836923833, 5.347, 1.283
391743802, 2836836099, 17.58, 4.219
391743802, 2836840902, 12.261, 2.943
2836836099, 391743802, 17.58, 4.219
5803153531, 323998115, 7.43, 1.91
2836840901, 2836836099, 7.613, 3.045
2836836099, 2836840901, 7.613, 2.492
2836836100, 391743804, 6.095, 1.291
2836840901, 2836836100, 6.898, 2.257
391743804, 2836836100, 6.095, 1.463
2836923833, 2836840902, 5.347, 1.283
1145265472, 391743804, 8.137, 1.953
420343345, 8443266946, 11.979, 0.814
8443266946, 420343345, 11.979, 0.719
2836836100, 2836840901, 6.898, 2.759
8443266946, 420343348, 25.225, 1.713
420341056, 391270241, 146.122, 19.483
1135450753, 420341056, 48.102, 6.414
420343348, 8443266946, 25.225, 1.513
420341056, 1135450753, 48.102, 3.267
391270241, 420341056, 146.122, 9.925
4738606956, 332289046, 26.656, 1.845
2014566030, 2015880611, 54.529, 3.775
332289046, 2014566030, 116.242, 8.048
2015880611, 2015880609, 19.893, 1.377
391743804, 1145265472, 8.137, 1.723
332289024, 2357234980, 24.074, 1.667
2357234978, 2357234979, 29.878, 2.068
2357234977, 2357234978, 28.746, 1.99
2357234980, 2357234981, 17.09, 1.183
8774858, 3002636661, 13.753, 1.98
3002636661, 3002636663, 9.563, 1.377
440667309, 9582485523, 7.321, 0.799
9582485523, 9582485522, 6.705, 0.731
9582485522, 2146868054, 6.013, 0.656
2015880609, 2357234977, 24.502, 1.696
9582485529, 9582485530, 7.467, 0.815
2146868054, 6333470190, 7.544, 0.823
11833041119, 11833041118, 30.7, 3.349
6333470190, 9582485529, 5.933, 0.647
11833041118, 384344878, 0, 0
9582485530, 11833041119, 33.265, 3.629
440667247, 1402668362, 143.055, 24.513
1402668362, 440667247, 7.394, 1.157
440667248, 440667247, 143.09, 24.814
440667247, 440667248, 7.358, 1.152
440667248, 2711596941, 7.397, 1.158
2711596941, 4371625785, 6.149, 0.962
4371625785, 2711596941, 144.298, 25.379
2711596944, 440667249, 0, 0
440667249, 2711596944, 0, 0
440667249, 4371625785, 143.736, 24.666
440667251, 2711596944, 133.326, 22.523
4371625785, 440667249, 6.713, 1.051
440667253, 440667251, 0, 0
9945725021, 3002636671, 9.565, 1.23
440667251, 440667253, 0, 0
440667258, 9945725021, 7.788, 1.001
3002636669, 9945725027, 5.867, 0.754
440667372, 3139298631, 4.689, 0.734
3139298631, 3137497256, 6.919, 1.083
440667373, 3144395723, 15.308, 2.396
3137497256, 440667373, 17.704, 2.771
440667374, 440667375, 20.863, 3.266
440667375, 3139298643, 11.76, 1.841
3144395723, 440667374, 13.937, 2.181
11025357851, 3138415360, 0, 0
3138415360, 440667380, 9.983, 1.892
440667380, 3139300596, 8.967, 1.699
3139300596, 440667382, 18.253, 2.857
440667382, 3139300598, 10.1, 1.581
3138415362, 440667384, 18.762, 2.047
440667384, 3139298325, 19.909, 2.172
440667385, 3139298438, 21.479, 2.343
3139298438, 440667387, 22.022, 2.402
3139298325, 440667385, 20.194, 2.203
3139298451, 3139298459, 36.842, 4.019
3139298459, 3137497243, 9.361, 1.021
440667387, 3139298451, 36.947, 4.031
3137497243, 440667389, 5.803, 0.633
440667389, 3139298466, 12.273, 3.682
440667393, 440667395, 21.77, 3.889
440667395, 2753723692, 15.825, 2.59
4349147304, 2357235053, 9.388, 0.497
2357235053, 4349147304, 9.388, 0.483
4349147304, 1135450601, 9.155, 0.471
1135450601, 4349147304, 9.155, 0.485
1135450601, 420341055, 11.933, 0.614
420341055, 1135450601, 11.933, 0.632
391743785, 2854127982, 13.658, 3.073
5782267350, 634581208, 12.689, 2.855
2357234979, 332289024, 32.012, 2.216
5871715401, 391743781, 40.972, 11.346
391743781, 5871715424, 14.134, 2.827
5871715424, 633689806, 57.195, 11.439
633689806, 620144147, 11.438, 2.288
2711596941, 440667248, 143.051, 24.807
3002636671, 3002636669, 11.658, 1.499
620144147, 2851990101, 15.493, 6.197
8774691, 440667372, 12.779, 2
2851990101, 2851990063, 98.513, 39.405
2851990067, 5990124891, 0, 0
2711596944, 440667251, 17.124, 2.569
2851990063, 2851990067, 12.751, 5.1
8774401, 11249056754, 8.402, 1.89
11249056754, 2817774961, 15.227, 2.492
3139298643, 440667376, 13.02, 2.038
2817774961, 489648784, 23.099, 3.78
3139300598, 3138415362, 17.488, 1.908
489648784, 489648786, 14.756, 1.832
489648786, 489648784, 14.756, 1.832
489648786, 1145265215, 0, 0
1145265215, 489648786, 0, 0
3988962162, 2817837665, 0, 0
5990124891, 443831395, 2.319, 0.417
2817837665, 2817837664, 10.596, 2.725
489648803, 3988962162, 3.784, 0.973
489648803, 489648805, 0, 0
489648803, 2817837667, 94.69, 29.365
489648805, 489648803, 0, 0
2817837667, 489648803, 3.969, 1.191
2817837678, 1134704476, 0, 0
1134704476, 489648805, 86.227, 26.997
2817837678, 489648806, 0, 0
1134704476, 2817837678, 0, 0
489648806, 2817837678, 0, 0
489648806, 1134704811, 12.122, 3.637
1134704811, 489648807, 0, 0
1134704811, 489648806, 86.537, 26.231
540978332, 3151591840, 11.913, 3.574
489648807, 1134704811, 0, 0
3151591840, 540978332, 11.913, 4.289
2836840914, 3151591840, 9.536, 3.433
3151591840, 2836840914, 9.536, 2.861
2836840914, 5826984681, 6.346, 1.904
5826984681, 391743799, 14.666, 4.4
5826984681, 2836840914, 6.346, 2.284
391743799, 5826984681, 14.666, 5.28
391743799, 2836840920, 49.857, 14.957
2836840920, 391743799, 49.857, 17.948
2836840920, 2836840921, 0, 0
2836840921, 2836840920, 0, 0
2836840923, 2836840921, 0, 0
2836840923, 1134704425, 57.899, 17.37
10123935686, 1134704425, 0, 0
2836840921, 2836840923, 0, 0
1134704425, 10123935686, 0, 0
1134704425, 2836840923, 57.899, 20.844
634581208, 5871715401, 10.374, 2.873
10123935686, 1134704319, 7.298, 2.21
391743726, 2854128934, 42.679, 6.402
1133043315, 391743728, 0, 0
5795671926, 5782267350, 81.703, 18.383
2854128934, 1133043315, 52.738, 7.911
1134704319, 10123935686, 7.298, 2.635
391743728, 2854128919, 9.77, 1.759
489648798, 3988962167, 6.368, 1.829
3988962167, 2817837673, 12.633, 2.675
2817837673, 3151595341, 0, 0
3133967649, 3133967651, 0, 0
3133967646, 3133967649, 11.324, 1.853
3133967651, 3133967652, 2.222, 0.364
489648998, 3133967646, 10.646, 1.742
3133967652, 7444808733, 31.844, 5.211
7444808733, 2752969520, 5.649, 0.924
3133967687, 3133967697, 34.011, 5.565
2817794633, 5879845265, 23.567, 3.856
2752969520, 3133967687, 65.675, 10.747
489648996, 2817794633, 35.633, 5.831
3133967697, 489648996, 32.661, 5.345
2854128919, 391743732, 7.82, 1.408
5879845265, 2752969538, 33.86, 5.541
489649000, 489649001, 0, 0
2752969538, 4595123828, 12.116, 1.983
489649001, 489649000, 0, 0
489649001, 489649003, 7.001, 1.68
489649003, 1134704188, 0, 0
489649003, 489649001, 94.006, 27.715
1134704188, 489649003, 0, 0
1134704188, 1134704903, 8.907, 2.138
2854127982, 5795671926, 0, 0
1134704903, 1134704188, 92.099, 27.423
1134704903, 489649005, 6.256, 1.501
489649005, 1134704903, 94.751, 27.798
1134704763, 489649007, 5.873, 1.762
489649006, 489649005, 0, 0
489649006, 1134704763, 9.633, 2.89
